"millis, a_x, a_y, a_z, g_x, g_y, g_z"
"418776,5.54,1.59,-8.37,0.08,0.13,-0.44"
"418781,5.30,1.77,-8.67,0.07,0.16,-0.43"
"418785,4.95,1.55,-8.69,0.06,0.19,-0.44"
"418791,4.42,1.11,-8.70,0.07,0.22,-0.43"
"418795,4.09,1.01,-9.05,0.09,0.23,-0.44"
"418801,4.31,1.40,-9.67,0.05,0.31,-0.45"
"418805,4.25,1.62,-9.55,0.02,0.36,-0.44"
"418810,4.36,1.66,-9.15,0.03,0.39,-0.44"
"418814,4.38,1.76,-9.31,0.04,0.40,-0.45"
"418818,4.31,1.86,-9.64,0.05,0.41,-0.45"
"418823,4.13,1.95,-9.70,0.03,0.44,-0.45"
"418826,4.07,1.95,-9.66,0.03,0.46,-0.44"
"418831,3.81,2.12,-9.80,0.01,0.48,-0.44"
"418836,3.59,2.36,-10.16,0.01,0.49,-0.45"
"418840,3.30,2.36,-10.28,0.00,0.50,-0.44"
"418844,3.12,2.32,-10.37,0.00,0.52,-0.45"
"418847,2.91,2.07,-10.66,-0.00,0.54,-0.45"
"418852,2.55,1.97,-10.83,-0.01,0.56,-0.46"
"418857,2.15,1.86,-11.01,-0.02,0.57,-0.45"
"418863,1.57,1.76,-11.06,-0.02,0.56,-0.44"
"418867,1.27,1.78,-11.52,-0.03,0.56,-0.44"
"418871,1.00,1.67,-11.61,-0.04,0.58,-0.45"
"418876,0.77,1.67,-11.36,-0.04,0.59,-0.45"
"418880,0.55,1.57,-11.37,-0.04,0.58,-0.45"
"418885,0.20,1.38,-11.38,-0.04,0.58,-0.45"
"418889,-0.06,1.22,-11.30,-0.04,0.57,-0.45"
"418893,-0.37,1.12,-11.13,-0.03,0.56,-0.45"
"418897,-0.52,1.05,-11.10,-0.04,0.55,-0.45"
"418900,-0.83,0.91,-11.08,-0.04,0.54,-0.45"
"418904,-0.98,0.73,-10.82,-0.03,0.53,-0.45"
"418908,-1.10,0.74,-10.64,-0.03,0.52,-0.45"
"418912,-1.14,0.78,-10.60,-0.03,0.51,-0.45"
"418916,-1.25,0.71,-10.55,-0.03,0.49,-0.45"
"418920,-1.39,0.58,-10.31,-0.02,0.48,-0.45"
"418924,-1.50,0.59,-10.16,-0.01,0.46,-0.45"
"418927,-1.66,0.67,-10.10,-0.01,0.44,-0.45"
"418968,-2.12,0.25,-9.25,0.02,0.24,-0.45"
"419083,-0.98,1.49,-10.41,0.11,-0.38,-0.39"
"419087,-0.95,1.24,-10.60,0.09,-0.35,-0.41"
"419093,0.04,1.00,-10.79,0.11,-0.31,-0.44"
"419097,0.46,0.76,-10.63,0.11,-0.29,-0.45"
"419100,1.03,0.45,-11.05,0.11,-0.31,-0.44"
"419105,1.50,0.51,-11.54,0.13,-0.30,-0.44"
"419108,1.85,0.54,-11.38,0.13,-0.30,-0.42"
"419113,2.43,0.54,-10.97,0.13,-0.31,-0.40"
"419118,2.01,0.84,-11.18,0.14,-0.32,-0.39"
"419125,2.40,0.85,-11.05,0.15,-0.32,-0.36"
"419129,2.80,0.56,-10.74,0.17,-0.30,-0.36"
"419133,3.16,0.85,-11.16,0.16,-0.25,-0.39"
"419137,3.13,1.06,-10.80,0.15,-0.22,-0.38"
"419140,3.40,0.95,-10.06,0.16,-0.23,-0.37"
"419144,3.20,1.00,-9.97,0.17,-0.25,-0.36"
"419148,3.07,1.00,-9.92,0.19,-0.26,-0.35"
"419152,3.20,1.06,-9.78,0.20,-0.24,-0.35"
"419156,3.40,1.27,-9.56,0.17,-0.20,-0.35"
"419162,3.63,1.32,-9.34,0.15,-0.14,-0.36"
"419166,3.75,1.67,-9.21,0.17,-0.13,-0.36"
"419170,3.72,1.97,-9.10,0.16,-0.13,-0.35"
"419174,3.72,2.32,-9.06,0.16,-0.12,-0.35"
"419178,3.58,2.33,-9.07,0.15,-0.11,-0.35"
"419182,3.52,2.40,-8.99,0.14,-0.09,-0.35"
"419187,3.59,2.53,-9.22,0.14,-0.06,-0.35"
"419192,3.60,2.22,-9.26,0.13,-0.02,-0.37"
"419197,3.81,1.96,-9.57,0.13,0.02,-0.37"
"419201,3.77,1.62,-9.52,0.13,0.04,-0.38"
"419207,3.69,1.66,-9.66,0.12,0.06,-0.37"
"419211,3.58,1.94,-9.71,0.11,0.06,-0.36"
"419217,3.65,2.67,-9.69,0.07,0.09,-0.35"
"419221,3.59,2.89,-9.66,0.06,0.11,-0.35"
"419225,3.79,3.22,-9.71,0.05,0.13,-0.37"
"419229,3.71,3.24,-9.62,0.05,0.16,-0.37"
"419232,3.89,3.18,-9.46,0.05,0.18,-0.38"
"419237,3.68,2.96,-9.39,0.04,0.21,-0.38"
"419241,3.54,2.78,-9.31,0.03,0.21,-0.38"
"419245,3.33,2.58,-9.29,0.03,0.22,-0.38"
"419250,3.01,2.39,-9.27,0.01,0.23,-0.38"
"419253,2.82,2.35,-9.09,-0.00,0.25,-0.38"
"419258,2.57,2.31,-9.07,-0.02,0.26,-0.38"
"419261,2.43,2.26,-9.09,-0.03,0.28,-0.38"
"419265,2.38,2.00,-9.22,-0.03,0.30,-0.39"
"419269,2.36,2.01,-9.24,-0.03,0.31,-0.39"
"419274,2.51,1.89,-9.24,-0.04,0.33,-0.39"
"419278,2.56,2.07,-9.46,-0.06,0.35,-0.39"
"419281,2.64,2.25,-9.64,-0.07,0.35,-0.39"
"419285,2.74,2.29,-9.70,-0.08,0.37,-0.39"
"419289,2.70,2.35,-9.75,-0.08,0.38,-0.40"
"419293,2.78,2.32,-10.03,-0.08,0.39,-0.40"
"419297,2.69,2.17,-10.17,-0.09,0.40,-0.40"
"419301,2.45,2.04,-10.38,-0.09,0.40,-0.40"
"419328,0.96,1.56,-10.81,-0.12,0.43,-0.40"
"419335,0.88,1.39,-10.85,-0.12,0.44,-0.40"
"419339,0.78,1.25,-10.56,-0.12,0.44,-0.40"
"419342,0.78,1.31,-10.41,-0.13,0.43,-0.40"
"419346,0.56,1.32,-10.38,-0.13,0.42,-0.40"
"419350,0.33,1.22,-10.16,-0.13,0.42,-0.39"
"419355,0.37,1.48,-10.67,-0.13,0.41,-0.39"
"419359,2.04,2.25,-11.96,-0.17,0.46,-0.42"
"419365,7.03,2.99,-9.93,-0.29,0.82,-0.52"
"419369,6.64,2.37,-9.04,-0.29,0.95,-0.55"
"419373,7.69,2.26,-13.52,-0.24,0.86,-0.52"
"419378,1.99,0.24,-11.91,-0.11,0.71,-0.45"
"419382,-2.11,-0.52,-8.88,0.06,0.43,-0.29"
"419386,-6.66,1.20,-11.32,0.09,0.17,-0.07"
"419389,-7.43,2.15,-16.37,-0.19,0.18,0.07"
"419454,-0.71,-0.43,-10.21,-0.00,0.00,0.08"
"419459,-2.16,-0.06,-9.60,-0.02,-0.02,0.12"
"419463,-2.73,0.14,-8.58,-0.07,-0.01,0.14"
"419468,-3.25,0.23,-7.54,-0.08,-0.00,0.13"
"419472,-3.64,0.40,-7.58,-0.05,-0.04,0.11"
"419476,-4.06,-0.10,-7.56,-0.02,-0.06,0.10"
"419480,-4.50,-0.52,-7.61,0.00,-0.10,0.09"
"419484,-5.47,-0.45,-7.79,0.01,-0.15,0.09"
"419488,-5.69,-0.41,-8.15,-0.01,-0.22,0.11"
"419492,-5.68,-0.31,-7.95,-0.02,-0.23,0.10"
"419496,-5.21,-0.02,-8.19,-0.02,-0.24,0.09"
"419500,-4.56,0.20,-8.67,-0.02,-0.25,0.06"
"419504,-3.70,-0.25,-8.69,0.01,-0.25,0.05"
"419508,-3.02,-0.26,-9.28,0.03,-0.28,0.03"
"419512,-1.98,-0.44,-9.74,0.05,-0.30,0.03"
"419517,-1.39,-0.40,-10.39,0.05,-0.33,0.04"
"419556,-1.25,0.84,-9.70,0.14,-0.55,0.11"
"419560,-1.45,1.22,-9.89,0.13,-0.58,0.12"
"419565,-1.40,1.51,-9.86,0.12,-0.59,0.12"
"419569,-1.37,1.81,-10.16,0.12,-0.60,0.11"
"419573,-1.26,2.09,-10.47,0.12,-0.61,0.11"
"419578,-0.83,1.72,-10.75,0.13,-0.61,0.08"
"419582,-0.68,1.55,-10.68,0.14,-0.62,0.08"
"419586,-0.14,1.48,-11.20,0.14,-0.63,0.08"
"419592,0.52,0.97,-11.81,0.12,-0.61,0.07"
"419595,0.86,0.70,-11.89,0.13,-0.60,0.06"
"419601,1.49,0.53,-11.91,0.16,-0.61,0.06"
"419605,1.91,0.51,-12.06,0.16,-0.61,0.06"
"419609,2.26,0.65,-12.17,0.15,-0.60,0.07"
"419613,2.70,0.80,-11.91,0.15,-0.59,0.08"
"419617,3.04,1.06,-11.54,0.16,-0.59,0.09"
"419620,3.26,1.47,-11.30,0.15,-0.59,0.10"
"419624,3.48,1.92,-11.49,0.15,-0.59,0.10"
"419628,3.52,2.12,-11.20,0.14,-0.57,0.11"
"419631,3.60,2.44,-10.96,0.13,-0.55,0.11"
"419685,4.56,1.23,-9.11,0.10,-0.25,0.07"
"419688,4.55,1.45,-8.91,0.09,-0.23,0.08"
"419692,4.63,1.55,-8.83,0.09,-0.21,0.08"
"419696,4.62,1.58,-8.60,0.09,-0.19,0.08"
"419740,5.17,2.64,-8.68,0.00,0.14,0.07"
"419744,4.72,2.51,-8.94,0.01,0.12,0.08"
"419749,3.77,2.27,-9.31,0.03,0.11,0.09"
"419753,3.35,2.44,-9.66,0.01,0.12,0.09"
"419757,3.04,2.55,-9.81,-0.04,0.16,0.09"
"419761,3.11,2.46,-10.01,-0.06,0.22,0.08"
"419765,3.62,2.54,-10.06,-0.07,0.28,0.05"
"419769,3.81,2.50,-10.01,-0.07,0.33,0.03"
"419772,4.01,2.36,-9.85,-0.07,0.36,0.03"
"419776,4.33,2.46,-10.01,-0.08,0.37,0.03"
"419780,4.36,2.49,-9.97,-0.09,0.37,0.05"
"419783,4.16,2.48,-9.74,-0.09,0.37,0.06"
"419787,3.69,2.79,-9.82,-0.09,0.34,0.07"
"419791,3.32,2.98,-9.81,-0.11,0.34,0.08"
"419795,2.70,3.13,-9.96,-0.12,0.34,0.09"
"419799,2.23,3.10,-10.16,-0.13,0.36,0.07"
"419803,1.84,2.99,-10.15,-0.14,0.39,0.06"
"419808,1.72,2.76,-10.21,-0.16,0.43,0.05"
"419811,1.51,2.52,-10.49,-0.16,0.44,0.05"
"419816,1.34,2.34,-10.59,-0.17,0.45,0.04"
"419820,1.13,2.10,-10.63,-0.17,0.45,0.04"
"419824,1.04,2.12,-10.89,-0.18,0.43,0.04"
"419828,0.89,2.05,-11.02,-0.19,0.44,0.04"
"419831,0.80,2.01,-11.05,-0.20,0.45,0.04"
"419836,0.71,1.88,-11.01,-0.20,0.45,0.04"
"419840,0.41,1.81,-11.27,-0.20,0.44,0.04"
"419844,0.24,1.67,-11.35,-0.20,0.43,0.05"
"419850,-0.37,1.49,-10.97,-0.20,0.41,0.05"
"419855,-0.79,1.50,-11.15,-0.21,0.39,0.06"
"419859,-1.05,1.43,-11.00,-0.21,0.38,0.06"
"419863,-1.28,1.29,-10.69,-0.21,0.36,0.06"
"419866,-1.48,1.19,-10.54,-0.20,0.35,0.06"
"419871,-1.66,1.01,-10.58,-0.20,0.33,0.05"
"419876,-1.85,0.80,-10.34,-0.20,0.33,0.05"
"419880,-1.91,0.75,-10.11,-0.19,0.31,0.05"
"419883,-1.90,0.59,-9.91,-0.18,0.28,0.05"
"419888,-1.93,0.45,-9.89,-0.18,0.27,0.05"
"419891,-1.92,0.40,-9.78,-0.18,0.25,0.05"
"419895,-1.92,0.46,-9.66,-0.18,0.23,0.05"
"419899,-1.92,0.46,-9.46,-0.17,0.21,0.06"
"419904,-1.96,0.33,-9.21,-0.16,0.18,0.06"
"419909,-1.91,0.40,-9.26,-0.15,0.16,0.06"
"419915,-1.80,0.18,-9.25,-0.14,0.14,0.06"
"419920,-1.90,0.11,-9.15,-0.13,0.12,0.06"
"419924,-1.96,0.05,-9.02,-0.12,0.08,0.07"
"419928,-2.13,0.16,-9.07,-0.11,0.05,0.07"
"419932,-2.08,0.14,-9.29,-0.12,0.04,0.07"
"419935,-2.12,0.13,-9.11,-0.11,0.03,0.07"
"419939,-2.03,0.01,-8.88,-0.10,0.02,0.07"
"419943,-1.89,0.01,-8.71,-0.09,0.00,0.07"
"419947,-2.09,-0.06,-8.65,-0.08,-0.02,0.07"
"419954,-2.74,-0.31,-9.05,-0.05,-0.10,0.09"
"419959,-2.70,-0.20,-9.16,-0.04,-0.13,0.09"
"419964,-2.25,0.31,-9.20,-0.07,-0.11,0.09"
"419969,-1.29,0.28,-9.27,-0.06,-0.11,0.08"
"419973,-1.20,0.04,-9.05,-0.04,-0.12,0.06"
"419977,-1.21,0.03,-9.02,0.01,-0.17,0.06"
"419982,-1.29,0.66,-9.32,-0.01,-0.22,0.09"
"419987,-1.35,0.49,-9.27,-0.02,-0.23,0.11"
"419992,-1.19,-0.22,-9.58,0.00,-0.23,0.10"
"419996,-1.35,-0.56,-9.21,0.06,-0.23,0.07"
"420000,-2.09,-0.03,-10.34,0.05,-0.31,0.09"
"420005,-1.51,-0.68,-9.51,0.04,-0.31,0.12"
"420009,-1.86,-0.33,-9.65,0.06,-0.33,0.10"
"420014,-0.97,0.51,-10.41,0.04,-0.32,0.11"
"420018,-0.97,0.29,-9.60,0.04,-0.30,0.11"
"420022,-0.54,0.16,-9.42,0.07,-0.34,0.11"
"420026,-0.75,0.15,-10.04,0.11,-0.36,0.11"
"420030,-0.65,0.68,-11.00,0.10,-0.42,0.13"
"420034,-0.33,0.30,-9.94,0.09,-0.38,0.14"
"420037,-0.18,0.75,-9.99,0.09,-0.38,0.12"
"420041,0.09,0.73,-10.46,0.09,-0.39,0.12"
"420045,0.35,0.34,-10.38,0.11,-0.39,0.12"
"420080,2.82,1.19,-10.98,0.15,-0.36,0.11"
"420083,3.09,1.44,-10.78,0.15,-0.34,0.11"
"420089,3.58,1.55,-10.51,0.16,-0.34,0.11"
"420093,3.58,1.80,-10.58,0.16,-0.33,0.11"
"420096,4.08,1.90,-10.59,0.16,-0.31,0.11"
"420101,4.06,1.84,-10.06,0.14,-0.27,0.11"
"420105,4.31,1.61,-9.85,0.16,-0.25,0.11"
"420110,3.96,1.54,-9.59,0.16,-0.24,0.11"
"420114,3.69,1.44,-9.66,0.17,-0.25,0.12"
"420118,3.36,1.49,-9.56,0.16,-0.24,0.12"
"420121,3.09,1.79,-9.59,0.15,-0.24,0.13"
"420125,2.87,1.90,-9.44,0.14,-0.23,0.13"
"420131,2.55,1.41,-9.35,0.15,-0.20,0.13"
"420135,2.60,1.22,-9.51,0.16,-0.16,0.11"
"420138,3.00,1.43,-9.62,0.15,-0.13,0.09"
"420142,3.41,1.68,-9.44,0.12,-0.08,0.09"
"420150,3.77,2.00,-9.20,0.09,-0.05,0.10"
"420154,3.80,1.99,-9.34,0.12,-0.06,0.10"
"420158,3.69,2.22,-9.57,0.13,-0.06,0.10"
"420161,3.58,2.34,-9.78,0.12,-0.05,0.10"
"420165,3.46,2.26,-9.73,0.10,-0.03,0.11"
"420171,3.33,2.03,-9.34,0.09,0.00,0.11"
"420175,3.26,2.07,-9.43,0.10,0.02,0.10"
"420180,3.20,2.11,-9.56,0.09,0.05,0.10"
"420183,3.22,2.31,-9.46,0.07,0.07,0.09"
"420187,3.33,2.42,-9.32,0.05,0.09,0.09"
"420192,3.28,2.56,-9.20,0.04,0.11,0.09"
"420196,3.29,2.42,-9.10,0.04,0.12,0.09"
"420200,3.31,2.21,-9.23,0.05,0.13,0.09"
"420204,3.28,2.49,-9.49,0.03,0.15,0.08"
"420208,3.35,2.62,-9.45,0.01,0.17,0.09"
"420211,3.16,2.83,-9.18,-0.01,0.18,0.09"
"420216,2.95,2.99,-9.07,-0.02,0.18,0.09"
"420219,2.77,3.08,-9.31,-0.02,0.19,0.09"
"420223,2.49,3.08,-9.46,-0.03,0.20,0.09"
"420227,2.43,2.76,-9.67,-0.03,0.21,0.08"
"420231,2.22,2.52,-9.80,-0.03,0.23,0.07"
"420234,2.12,2.34,-9.90,-0.05,0.25,0.07"
"420238,2.09,2.18,-9.94,-0.06,0.26,0.07"
"420242,2.12,1.89,-10.07,-0.07,0.27,0.07"
"420246,2.19,1.65,-10.20,-0.06,0.28,0.06"
"420250,2.26,1.73,-10.24,-0.07,0.30,0.05"
"420256,2.32,1.85,-10.09,-0.09,0.32,0.06"
"420260,2.37,1.77,-10.10,-0.09,0.32,0.06"
"420264,2.21,1.88,-10.15,-0.09,0.32,0.07"
"420269,2.01,2.16,-10.22,-0.09,0.32,0.07"
"420273,1.79,2.23,-10.23,-0.10,0.31,0.07"
"420277,1.55,2.43,-10.22,-0.11,0.32,0.08"
"420280,1.31,2.52,-10.27,-0.11,0.32,0.07"
"420284,1.04,2.49,-10.29,-0.12,0.33,0.07"
"420288,1.36,2.60,-10.61,-0.13,0.33,0.06"
"420291,2.67,3.08,-11.88,-0.15,0.41,0.04"
"420296,7.09,3.60,-11.38,-0.24,0.57,-0.01"
"420299,7.22,3.51,-8.95,-0.31,0.86,-0.10"
"420303,6.79,2.96,-10.22,-0.32,0.85,-0.11"
"420466,0.12,-0.22,-9.39,0.00,-0.46,0.59"
"420471,-0.16,-0.07,-9.01,0.01,-0.50,0.61"
"420475,-0.39,0.30,-8.82,0.01,-0.52,0.62"
"420483,-1.28,0.59,-8.40,0.02,-0.56,0.64"
"420488,-1.78,0.68,-8.72,0.03,-0.59,0.63"
"420491,-2.12,0.57,-8.71,0.03,-0.60,0.63"
"420498,-2.47,1.03,-9.21,0.02,-0.61,0.61"
"420501,-2.43,1.29,-9.68,0.00,-0.63,0.62"
"420505,-2.27,1.37,-9.81,0.00,-0.64,0.62"
"420511,-1.81,1.21,-10.10,0.04,-0.67,0.59"
"420515,-1.25,1.08,-11.18,0.03,-0.66,0.58"
"420523,0.34,0.25,-11.42,0.03,-0.62,0.55"
"420526,0.86,0.01,-12.08,0.05,-0.62,0.54"
"420530,1.22,-0.11,-12.61,0.06,-0.64,0.55"
"420534,1.51,-0.10,-12.64,0.06,-0.66,0.57"
"420538,1.66,0.00,-12.58,0.06,-0.67,0.59"
"420542,1.95,0.37,-12.47,0.07,-0.68,0.60"
"420547,2.25,0.58,-12.37,0.07,-0.67,0.60"
"420551,2.39,0.94,-12.05,0.08,-0.67,0.61"
"420555,2.64,1.36,-11.90,0.07,-0.66,0.61"
"420559,2.75,1.61,-11.68,0.07,-0.65,0.61"
"420563,2.57,1.85,-11.38,0.07,-0.66,0.61"
"420567,2.41,1.99,-11.09,0.08,-0.66,0.61"
"420571,2.41,2.10,-11.07,0.08,-0.66,0.61"
"420576,2.55,1.76,-10.68,0.07,-0.62,0.60"
"420580,2.83,1.39,-10.46,0.07,-0.59,0.59"
"420584,3.21,1.01,-10.23,0.07,-0.55,0.57"
"420588,3.44,0.56,-9.85,0.07,-0.52,0.56"
"420592,3.79,0.29,-9.66,0.08,-0.49,0.55"
"420596,4.06,0.28,-9.63,0.08,-0.48,0.56"
"420599,4.24,0.03,-9.40,0.08,-0.46,0.56"
"420603,4.36,0.04,-9.27,0.09,-0.45,0.57"
"420608,4.43,0.16,-9.31,0.10,-0.44,0.57"
"420612,4.37,0.35,-9.34,0.10,-0.43,0.59"
"420617,4.48,0.65,-9.31,0.10,-0.40,0.59"
"420621,4.47,0.99,-9.28,0.10,-0.38,0.59"
"420625,4.58,1.31,-9.18,0.10,-0.35,0.59"
"420630,4.64,1.45,-8.95,0.10,-0.32,0.58"
"420634,4.80,1.54,-8.84,0.10,-0.28,0.58"
"420638,4.79,1.55,-8.89,0.10,-0.26,0.57"
"420642,4.90,1.72,-8.92,0.10,-0.23,0.57"
"420645,5.09,1.74,-8.90,0.09,-0.20,0.57"
"420649,5.18,1.87,-8.93,0.08,-0.16,0.56"
"420653,5.37,1.96,-8.85,0.07,-0.11,0.56"
"420658,5.42,1.88,-8.76,0.07,-0.08,0.56"
"420663,5.54,1.60,-8.73,0.08,-0.05,0.56"
"420666,5.47,1.68,-8.87,0.08,-0.03,0.55"
"420673,5.59,2.01,-8.77,0.05,0.03,0.56"
"420676,5.59,1.95,-8.73,0.04,0.06,0.56"
"420683,5.08,1.74,-9.04,0.06,0.09,0.56"
"420686,4.53,1.80,-9.19,0.07,0.08,0.56"
"420691,3.91,1.94,-9.35,0.08,0.08,0.58"
"420695,3.27,1.99,-9.64,0.06,0.08,0.59"
"420699,3.18,1.83,-9.71,0.05,0.11,0.59"
"420705,3.10,2.06,-9.64,0.02,0.20,0.55"
"420708,3.39,2.13,-9.62,0.01,0.25,0.54"
"420714,3.84,2.13,-9.54,-0.00,0.29,0.54"
"420717,4.07,2.06,-9.55,0.00,0.32,0.53"
"420723,3.88,2.34,-9.45,0.00,0.31,0.54"
"420727,3.63,2.29,-9.51,0.00,0.30,0.56"
"420731,3.26,2.38,-9.90,-0.00,0.29,0.56"
"420736,2.91,2.64,-10.17,-0.01,0.31,0.56"
"420739,2.55,2.59,-10.28,-0.03,0.33,0.56"
"420743,2.62,2.35,-10.34,-0.03,0.36,0.55"
"420747,2.35,2.24,-10.41,-0.03,0.39,0.54"
"420751,2.25,2.40,-10.76,-0.04,0.40,0.53"
"420754,2.13,2.08,-10.63,-0.05,0.41,0.54"
"420758,1.85,2.20,-10.83,-0.05,0.40,0.54"
"420762,1.46,2.11,-10.96,-0.05,0.39,0.54"
"420765,1.01,2.18,-11.09,-0.05,0.38,0.55"
"420769,0.90,2.30,-11.30,-0.06,0.38,0.55"
"420773,0.42,2.25,-11.40,-0.07,0.39,0.55"
"420776,0.26,2.18,-11.26,-0.07,0.39,0.55"
"420780,0.02,2.19,-11.08,-0.08,0.39,0.54"
"420784,-0.24,2.18,-11.02,-0.08,0.38,0.54"
"420788,-0.42,2.12,-10.89,-0.08,0.37,0.55"
"420820,-1.21,1.36,-9.76,-0.10,0.28,0.53"
"420825,-1.27,1.22,-9.67,-0.10,0.26,0.53"
"420829,-1.56,1.12,-9.53,-0.09,0.24,0.53"
"420834,-1.77,1.30,-9.50,-0.09,0.21,0.54"
"420839,-1.90,1.24,-9.46,-0.11,0.18,0.54"
"420846,-2.10,1.31,-9.44,-0.10,0.15,0.54"
"420852,-2.29,1.23,-9.48,-0.09,0.12,0.54"
"420856,-2.26,1.03,-9.51,-0.09,0.10,0.53"
"420862,-2.30,0.93,-9.43,-0.09,0.08,0.53"
"420866,-2.39,0.89,-9.41,-0.08,0.04,0.53"
"420870,-2.45,0.82,-9.27,-0.08,0.02,0.53"
"420876,-2.35,0.77,-9.28,-0.08,-0.02,0.53"
"420880,-2.30,0.78,-9.25,-0.08,-0.03,0.53"
"420886,-2.00,0.75,-9.14,-0.07,-0.05,0.53"
"420890,-1.71,0.78,-9.11,-0.07,-0.07,0.53"
"420896,-1.45,0.66,-8.66,-0.06,-0.10,0.53"
"420900,-1.35,0.77,-8.95,-0.06,-0.12,0.52"
"420906,-1.02,0.74,-8.78,-0.06,-0.13,0.53"
"420910,-1.01,0.61,-8.63,-0.05,-0.15,0.53"
"420914,-1.52,0.55,-8.37,-0.04,-0.18,0.53"
"420918,-2.23,0.98,-8.83,-0.03,-0.23,0.54"
"420922,-2.41,1.21,-9.09,-0.05,-0.27,0.58"
"420925,-2.43,1.47,-9.50,-0.06,-0.26,0.57"
"420929,-2.02,0.94,-9.63,-0.07,-0.24,0.56"
"420933,-1.53,0.39,-9.20,-0.03,-0.23,0.51"
"420936,-1.29,0.56,-9.54,-0.01,-0.24,0.50"
"420940,-0.48,0.90,-10.71,-0.03,-0.26,0.51"
"420944,-0.67,0.36,-9.95,-0.07,-0.24,0.53"
"420949,-1.64,0.04,-9.08,0.00,-0.35,0.55"
"420959,-2.00,0.94,-10.49,-0.07,-0.37,0.58"
"420962,-1.61,0.36,-9.64,-0.04,-0.35,0.54"
"420968,-1.08,0.27,-10.39,0.04,-0.41,0.51"
"420971,-0.60,0.74,-11.18,0.00,-0.38,0.51"
"420975,-0.65,0.93,-10.58,-0.04,-0.38,0.54"
"420980,-0.33,0.46,-9.53,-0.01,-0.43,0.56"
"420985,-0.37,0.52,-10.50,0.04,-0.48,0.53"
"420989,-0.16,0.59,-10.45,0.03,-0.46,0.53"
"420993,-0.14,0.85,-10.44,-0.00,-0.45,0.53"
"420998,0.56,0.40,-10.12,0.00,-0.45,0.54"
"421002,0.86,0.47,-10.18,0.04,-0.45,0.52"
"421008,1.26,0.54,-10.60,0.04,-0.45,0.52"
"421012,1.46,0.26,-10.57,0.04,-0.45,0.53"
"421016,1.79,0.03,-10.63,0.05,-0.44,0.52"
"421021,2.10,0.05,-10.71,0.07,-0.43,0.52"
"421024,2.39,0.11,-10.77,0.07,-0.42,0.52"
"421029,2.95,0.16,-10.60,0.07,-0.39,0.53"
"421033,3.38,0.15,-10.55,0.07,-0.37,0.53"
"421037,3.63,0.08,-10.44,0.09,-0.35,0.53"
"421041,3.99,0.05,-10.38,0.10,-0.33,0.52"
"421045,4.13,0.32,-10.25,0.10,-0.31,0.52"
"421049,4.08,0.57,-10.09,0.11,-0.32,0.54"
"421053,3.95,0.78,-9.95,0.11,-0.34,0.55"
"421056,3.90,0.86,-9.87,0.13,-0.33,0.56"
"421060,3.79,1.37,-10.00,0.12,-0.31,0.56"
"421075,3.88,1.32,-9.40,0.12,-0.19,0.53"
"421078,3.83,1.27,-9.37,0.12,-0.17,0.53"
"421113,3.71,0.79,-9.49,0.09,0.01,0.50"
"421116,4.09,0.96,-9.35,0.10,0.03,0.50"
"421120,4.27,1.09,-9.38,0.11,0.04,0.49"
"421124,4.25,1.16,-9.39,0.12,0.04,0.49"
"421127,4.24,1.08,-9.47,0.13,0.05,0.50"
"421131,3.96,1.00,-9.42,0.14,0.05,0.50"
"421135,3.68,1.07,-9.44,0.14,0.05,0.51"
"421195,2.02,1.63,-10.09,0.08,0.28,0.46"
"421200,1.68,1.68,-10.17,0.08,0.27,0.46"
"421204,1.65,1.67,-10.18,0.07,0.28,0.46"
"421209,1.37,1.71,-10.17,0.06,0.28,0.46"
"421213,1.42,1.90,-10.35,0.06,0.29,0.46"
"421219,1.52,2.24,-10.28,0.04,0.32,0.45"
"421222,2.65,2.73,-11.52,0.02,0.35,0.44"
"421229,8.25,2.72,-11.77,-0.11,0.68,0.29"
"421232,8.31,0.37,-8.65,-0.08,0.95,0.16"
"421239,7.97,-1.57,-12.98,0.06,0.92,0.07"
"421243,3.70,-1.95,-12.00,0.22,0.74,0.16"
"421247,-0.47,0.34,-10.24,0.36,0.29,0.36"
"421251,-7.72,5.59,-14.67,0.29,-0.14,0.65"
"421255,-7.48,4.68,-15.29,-0.01,-0.06,0.88"
"421261,-9.22,5.21,-9.47,-0.05,0.82,0.45"
"421265,-10.22,6.59,-9.23,0.04,0.72,0.51"
"421269,-10.29,5.13,-8.85,0.11,0.42,0.67"
"421274,-10.12,4.75,-10.16,0.16,0.16,0.81"
"421278,-9.37,4.64,-9.80,0.06,0.21,0.81"
"421282,-7.24,5.11,-8.67,-0.04,0.40,0.73"
"421287,-4.32,5.25,-7.83,-0.12,0.51,0.68"
"421292,-2.32,3.94,-7.36,0.01,0.38,0.70"
"421297,-0.22,1.92,-9.43,0.14,0.22,0.72"
"421300,0.19,0.69,-11.30,0.12,0.25,0.69"
"421304,-0.23,0.63,-11.52,0.02,0.34,0.69"
"421308,-0.82,0.70,-10.24,-0.06,0.34,0.74"
"421315,-2.51,0.85,-11.17,0.03,0.13,0.79"
"421320,-3.99,1.43,-11.18,0.05,0.09,0.80"
"421323,-4.57,1.57,-10.27,0.00,0.11,0.81"
"421327,-4.97,1.92,-9.63,-0.03,0.11,0.80"
"421336,-5.60,2.68,-8.75,-0.02,0.04,0.76"
"421340,-5.95,2.93,-8.55,-0.02,-0.02,0.76"
