millis a_x a_y a_z f
94307 -0.59 0.98 0.64 0
94310 -0.59 0.98 0.64 0
94314 -0.59 0.98 0.64 0
94318 -0.59 0.98 0.64 0
94322 -0.59 0.98 0.64 0
94326 -0.59 0.98 0.64 0
94330 -0.59 0.98 0.64 0
94334 -0.59 0.98 0.64 0
94338 -0.59 0.98 0.64 0
94342 -0.59 0.98 0.64 0
94346 -0.59 0.98 0.64 0
94349 -0.59 0.98 0.64 0
94353 -0.59 0.98 0.64 0
94357 -0.59 0.98 0.64 0
94361 -0.59 0.98 0.64 0
94365 -0.59 0.98 0.64 0
94369 -0.59 0.98 0.64 0
94373 -0.59 0.98 0.64 0
94377 -0.59 0.98 0.64 0
94381 -0.59 0.98 0.64 0
94385 -0.59 0.98 0.64 0
94388 -0.59 0.98 0.64 0
94392 -0.59 0.98 0.64 0
94396 -0.59 0.98 0.64 0
94415 -0.59 0.98 0.64 0
94419 -0.59 0.98 0.64 0
94424 -0.59 0.98 0.64 0
94428 -0.59 0.98 0.64 0
94431 -0.59 0.98 0.64 0
94435 -0.59 0.98 0.64 0
94439 -0.59 0.98 0.64 0
94443 -0.59 0.98 0.64 0
94447 -0.59 0.98 0.64 0
94451 -0.59 0.98 0.64 0
94455 -0.59 0.98 0.64 0
94459 -0.59 0.98 0.64 0
94463 -0.59 0.98 0.64 0
94466 -0.59 0.98 0.64 0
94470 -0.59 0.98 0.64 0
94474 -0.59 0.98 0.64 0
94478 -0.59 0.98 0.64 0
94482 -0.59 0.98 0.64 0
94486 -0.59 0.98 0.64 0
94498 -0.59 0.98 0.64 0
94502 -0.59 0.98 0.64 0
94509 -0.59 0.98 0.64 0
94513 -0.59 0.98 0.64 0
94517 -0.59 0.98 0.64 0
94521 -0.59 0.98 0.64 0
94525 -0.59 0.98 0.64 0
94529 -0.59 0.98 0.64 0
94533 -0.59 0.98 0.64 0
94537 -0.59 0.98 0.64 0
94541 -0.59 0.98 0.64 0
94544 -0.59 0.98 0.64 0
94548 -0.59 0.98 0.64 0
94552 -0.59 0.98 0.64 0
94556 -0.59 0.98 0.64 0
94560 -0.59 0.98 0.64 0
94564 -0.59 0.98 0.64 0
94568 -0.59 0.98 0.64 0
94571 -0.59 0.98 0.64 0
94575 -0.59 0.98 0.64 0
94579 -0.59 0.98 0.64 0
94583 -0.59 0.98 0.64 0
94646 -0.68 -0.05 0.88 0
94650 -0.68 -0.05 0.88 0
94654 -0.68 -0.05 0.88 0
94658 -0.68 -0.05 0.88 0
94662 -0.68 -0.05 0.88 0
94666 -0.68 -0.05 0.88 0
94673 -0.68 -0.05 0.88 0
94677 -0.68 -0.05 0.88 0
94681 -0.68 -0.05 0.88 0
94692 -0.68 -0.05 0.88 0
94696 -0.68 -0.05 0.88 0
94700 -0.68 -0.05 0.88 0
94704 -0.68 -0.05 0.88 0
94708 -0.68 -0.05 0.88 0
94712 -0.68 -0.05 0.88 0
94715 -0.68 -0.05 0.88 0
94719 -0.68 -0.05 0.88 0
94723 -0.68 -0.05 0.88 0
94727 -0.68 -0.05 0.88 0
94731 -0.68 -0.05 0.88 0
94735 -0.68 -0.05 0.88 0
94739 -0.68 -0.05 0.88 0
94743 -0.68 -0.05 0.88 0
94747 -0.68 -0.05 0.88 0
94751 -0.68 -0.05 0.88 0
94755 -0.68 -0.05 0.88 0
94759 -0.68 -0.05 0.88 0
94762 -0.68 -0.05 0.88 0
94766 -0.68 -0.05 0.88 0
94770 -0.68 -0.05 0.88 0
94774 -0.68 -0.05 0.88 0
94778 -0.68 -0.05 0.88 0
94799 -0.68 -0.05 0.88 0
94803 -0.68 -0.05 0.88 0
94905 -0.68 -0.05 0.88 0
94909 -0.68 -0.05 0.88 0
94913 -0.68 -0.05 0.88 0
94917 -0.68 -0.05 0.88 0
94921 -0.68 -0.05 0.88 0
94925 -0.68 -0.05 0.88 0
94929 -0.68 -0.05 0.88 0
94933 -0.68 -0.05 0.88 0
94937 -0.68 -0.05 0.88 0
94940 -0.68 -0.05 0.88 0
94944 -0.68 -0.05 0.88 0
94948 -0.68 -0.05 0.88 0
94952 -0.68 -0.05 0.88 0
94956 -0.68 -0.05 0.88 0
94960 -0.68 -0.05 0.88 0
94964 -0.68 -0.05 0.88 0
94968 -0.68 -0.05 0.88 0
94972 -0.68 -0.05 0.88 0
94976 -0.68 -0.05 0.88 0
94980 -0.68 -0.05 0.88 0
94984 -0.68 -0.05 0.88 0
94988 -0.68 -0.05 0.88 0
94991 -0.68 -0.05 0.88 0
94995 -0.68 -0.05 0.88 0
94999 -0.68 -0.05 0.88 0
95003 -0.68 -0.05 0.88 0
95007 -0.68 -0.05 0.88 0
95011 -0.68 -0.05 0.88 0
95015 -0.68 -0.05 0.88 0
95019 -0.68 -0.05 0.88 0
95023 -0.68 -0.05 0.88 0
95027 -0.68 -0.05 0.88 0
95031 -0.68 -0.05 0.88 0
95035 -0.68 -0.05 0.88 0
95038 -0.68 -0.05 0.88 0
95042 -0.68 -0.05 0.88 0
95046 -0.68 -0.05 0.88 0
95050 -0.68 -0.05 0.88 0
95054 -0.68 -0.05 0.88 0
95058 -0.68 -0.05 0.88 0
95062 -0.68 -0.05 0.88 0
95066 -0.68 -0.05 0.88 0
95070 -0.68 -0.05 0.88 0
95074 -0.68 -0.05 0.88 0
95078 -0.68 -0.05 0.88 0
95082 -0.68 -0.05 0.88 0
95086 -0.68 -0.05 0.88 0
95090 -0.68 -0.05 0.88 0
95094 -0.68 -0.05 0.88 0
95098 -0.68 -0.05 0.88 0
95102 -0.68 -0.05 0.88 0
95106 -0.68 -0.05 0.88 0
95109 -0.68 -0.05 0.88 0
95113 -0.68 -0.05 0.88 0
95117 -0.68 -0.05 0.88 0
95121 -0.68 -0.05 0.88 0
95125 -0.68 -0.05 0.88 0
95129 -0.68 -0.05 0.88 0
95133 -0.68 -0.05 0.88 0
95137 -0.68 -0.05 0.88 0
95141 -0.68 -0.05 0.88 0
95145 -0.68 -0.05 0.88 0
95149 -0.68 -0.05 0.88 0
95153 -0.68 -0.05 0.88 0
95157 -0.68 -0.05 0.88 0
95178 -0.68 -0.05 0.88 0
95182 -0.68 -0.05 0.88 0
95186 -0.68 -0.05 0.88 0
95190 -0.68 -0.05 0.88 0
95194 -0.68 -0.05 0.88 0
95198 -0.68 -0.05 0.88 0
95202 -0.68 -0.05 0.88 0
95206 -0.68 -0.05 0.88 0
95210 -0.68 -0.05 0.88 0
95214 -0.68 -0.05 0.88 0
95217 -0.68 -0.05 0.88 0
95221 -0.68 -0.05 0.88 0
95225 -0.68 -0.05 0.88 0
95229 -0.68 -0.05 0.88 0
95233 -0.68 -0.05 0.88 0
95237 -0.68 -0.05 0.88 0
95241 -0.68 -0.05 0.88 0
95245 -0.68 -0.05 0.88 0
95249 -0.68 -0.05 0.88 0
95253 -0.68 -0.05 0.88 0
95257 -0.68 -0.05 0.88 0
95261 -0.68 -0.05 0.88 0
95265 -0.68 -0.05 0.88 0
95269 -0.68 -0.05 0.88 0
95272 -0.68 -0.05 0.88 0
95276 -0.68 -0.05 0.88 0
95280 -0.68 -0.05 0.88 0
95284 -0.68 -0.05 0.88 0
95288 -0.68 -0.05 0.88 0
95292 -0.68 -0.05 0.88 0
95296 -0.68 -0.05 0.88 0
95300 -0.68 -0.05 0.88 0
95304 -0.68 -0.05 0.88 0
95308 -0.68 -0.05 0.88 0
95312 -0.68 -0.05 0.88 0
95316 -0.68 -0.05 0.88 0
95320 -0.68 -0.05 0.88 0
95324 -0.68 -0.05 0.88 0
95328 -0.68 -0.05 0.88 0
95332 -0.68 -0.05 0.88 0
95336 -0.68 -0.05 0.88 0
95340 -0.68 -0.05 0.88 0
95344 -0.68 -0.05 0.88 0
95348 -0.68 -0.05 0.88 0
95352 -0.68 -0.05 0.88 0
95356 -0.68 -0.05 0.88 0
95359 -0.68 -0.05 0.88 0
95364 -0.68 -0.05 0.88 0
95368 -0.68 -0.05 0.88 0
95372 -0.68 -0.05 0.88 0
95375 -0.68 -0.05 0.88 0
95379 -0.68 -0.05 0.88 0
95383 -0.68 -0.05 0.88 3438
95388 -0.68 -0.05 0.88 3437
95392 -0.68 -0.05 0.88 3739
95395 -0.68 -0.05 0.88 4095
95399 -0.68 -0.05 0.88 4095
95405 -0.68 -0.05 0.88 4095
95408 -0.68 -0.05 0.88 4095
95413 -0.68 -0.05 0.88 4095
95416 -0.68 -0.05 0.88 4095
95420 -0.68 -0.05 0.88 4095
95424 -0.68 -0.05 0.88 4095
95428 -0.68 -0.05 0.88 4095
95432 -0.68 -0.05 0.88 4095
95436 -0.68 -0.05 0.88 4095
95440 -0.68 -0.05 0.88 4095
95444 -0.68 -0.05 0.88 4095
95448 -0.68 -0.05 0.88 4095
95452 -0.68 -0.05 0.88 4095
95456 -0.68 -0.05 0.88 4095
95460 -0.68 -0.05 0.88 4095
95464 -0.68 -0.05 0.88 4095
95468 -0.68 -0.05 0.88 4095
95472 -0.68 -0.05 0.88 4095
95475 -0.68 -0.05 0.88 4095
95479 -0.68 -0.05 0.88 4095
95483 -0.68 -0.05 0.88 4095
95487 -0.68 -0.05 0.88 4095
95491 -0.68 -0.05 0.88 4095
95495 -0.68 -0.05 0.88 4095
95499 -0.68 -0.05 0.88 4095
95503 -0.68 -0.05 0.88 4095
95509 -0.68 -0.05 0.88 4095
95513 -0.68 -0.05 0.88 4095
95517 -0.68 -0.05 0.88 4095
95521 -0.68 -0.05 0.88 4095
95525 -0.68 -0.05 0.88 4095
95529 -0.68 -0.05 0.88 4095
95533 -0.68 -0.05 0.88 4095
95536 -0.68 -0.05 0.88 4095
95540 -0.68 -0.05 0.88 4095
95544 -0.68 -0.05 0.88 4095
95548 -0.68 -0.05 0.88 4095
95552 -0.68 -0.05 0.88 4095
95556 -0.68 -0.05 0.88 4095
95560 -0.68 -0.05 0.88 4095
95564 -0.68 -0.05 0.88 4095
95568 -0.68 -0.05 0.88 4095
95572 -0.68 -0.05 0.88 4095
95576 -0.68 -0.05 0.88 4095
95580 -0.68 -0.05 0.88 4095
95584 -0.68 -0.05 0.88 4095
95588 -0.68 -0.05 0.88 4095
95592 -0.68 -0.05 0.88 4095
95596 -0.68 -0.05 0.88 4095
95600 -0.68 -0.05 0.88 4095
95604 -0.68 -0.05 0.88 4095
95608 -0.68 -0.05 0.88 4095
95612 -0.68 -0.05 0.88 4095
95616 -0.68 -0.05 0.88 4095
95620 -0.68 -0.05 0.88 4095
95623 -0.68 -0.05 0.88 4095
95628 -0.68 -0.05 0.88 4095
95632 -0.68 -0.05 0.88 4095
95636 -0.68 -0.05 0.88 4095
95639 -0.68 -0.05 0.88 4095
95643 -0.68 -0.05 0.88 4095
95648 -0.68 -0.05 0.88 4095
95651 -0.68 -0.05 0.88 4095
95655 -0.68 -0.05 0.88 4095
95659 -0.68 -0.05 0.88 4095
95663 -0.68 -0.05 0.88 4095
95667 -0.68 -0.05 0.88 4095
95671 -0.68 -0.05 0.88 4095
95675 -0.68 -0.05 0.88 4095
95679 -0.68 -0.05 0.88 4095
95683 -0.68 -0.05 0.88 4080
95687 -0.68 -0.05 0.88 4052
95691 -0.68 -0.05 0.88 4043
95695 -0.68 -0.05 0.88 4033
95699 -0.68 -0.05 0.88 4013
95702 -0.68 -0.05 0.88 3977
95706 -0.68 -0.05 0.88 3924
95710 -0.68 -0.05 0.88 3898
95714 -0.68 -0.05 0.88 3857
95718 -0.68 -0.05 0.88 3815
95722 -0.68 -0.05 0.88 3712
95726 -0.68 -0.05 0.88 3600
95730 -0.68 -0.05 0.88 3431
95734 -0.68 -0.05 0.88 3199
95738 -0.68 -0.05 0.88 2991
95742 -0.68 -0.05 0.88 2573
95746 -0.68 -0.05 0.88 2191
95750 -0.68 -0.05 0.88 1669
95754 -0.68 -0.05 0.88 1402
95758 -0.68 -0.05 0.88 1191
95761 -0.68 -0.05 0.88 895
95765 -0.68 -0.05 0.88 660
95769 -0.68 -0.05 0.88 528
95773 -0.68 -0.05 0.88 519
95777 -0.68 -0.05 0.88 490
95781 -0.68 -0.05 0.88 491
95785 -0.68 -0.05 0.88 366
95789 -0.68 -0.05 0.88 320
95793 -0.68 -0.05 0.88 304
95797 -0.68 -0.05 0.88 218
95801 -0.68 -0.05 0.88 224
95805 -0.68 -0.05 0.88 267
95808 -0.68 -0.05 0.88 206
95812 -0.68 -0.05 0.88 206
95816 -0.68 -0.05 0.88 234
95820 -0.68 -0.05 0.88 227
95824 -0.68 -0.05 0.88 218
95828 -0.68 -0.05 0.88 169
95832 -0.68 -0.05 0.88 39
95836 -0.68 -0.05 0.88 32
95840 -0.68 -0.05 0.88 18
95844 -0.68 -0.05 0.88 16
95848 -0.68 -0.05 0.88 17
95852 -0.68 -0.05 0.88 15
95856 -0.68 -0.05 0.88 14
95860 -0.68 -0.05 0.88 9
95863 -0.68 -0.05 0.88 2
95867 -0.68 -0.05 0.88 5
95871 -0.68 -0.05 0.88 0
95875 -0.68 -0.05 0.88 0
95879 -0.68 -0.05 0.88 13
95883 -0.68 -0.05 0.88 21
96005 -0.68 -0.05 0.88 1
96009 -0.68 -0.05 0.88 9
96013 -0.68 -0.05 0.88 0
96017 -0.68 -0.05 0.88 0
96021 -0.68 -0.05 0.88 2
96031 -0.68 -0.05 0.88 3
96035 -0.68 -0.05 0.88 10
96039 -0.68 -0.05 0.88 7
96043 -0.68 -0.05 0.88 0
96047 -0.68 -0.05 0.88 0
96051 -0.68 -0.05 0.88 0
96055 -0.68 -0.05 0.88 0
96059 -0.68 -0.05 0.88 0
96062 -0.68 -0.05 0.88 0
96066 -0.68 -0.05 0.88 0
96070 -0.68 -0.05 0.88 0
96074 -0.68 -0.05 0.88 0
96079 -0.68 -0.05 0.88 0
96083 -0.68 -0.05 0.88 0
96087 -0.68 -0.05 0.88 0
96091 -0.68 -0.05 0.88 0
96095 -0.68 -0.05 0.88 0
96099 -0.68 -0.05 0.88 0
96103 -0.68 -0.05 0.88 0
96107 -0.68 -0.05 0.88 0
96111 -0.68 -0.05 0.88 0
96115 -0.68 -0.05 0.88 0
96119 -0.68 -0.05 0.88 0
96123 -0.68 -0.05 0.88 0
96127 -0.68 -0.05 0.88 0
96131 -0.68 -0.05 0.88 0
96135 -0.68 -0.05 0.88 0
96139 -0.68 -0.05 0.88 0
96143 -0.68 -0.05 0.88 0
96147 -0.68 -0.05 0.88 0
96151 -0.68 -0.05 0.88 0
96155 -0.68 -0.05 0.88 0
96159 -0.68 -0.05 0.88 0
96163 -0.68 -0.05 0.88 0
96166 -0.68 -0.05 0.88 0
96170 -0.68 -0.05 0.88 0
96174 -0.68 -0.05 0.88 0
96178 -0.68 -0.05 0.88 0
96182 -0.68 -0.05 0.88 0
96186 -0.68 -0.05 0.88 0
96190 -0.68 -0.05 0.88 0
96194 -0.68 -0.05 0.88 0
96198 -0.68 -0.05 0.88 0
96201 -0.68 -0.05 0.88 0
96335 -0.68 -0.05 0.88 0
96339 -0.68 -0.05 0.88 0
96343 -0.68 -0.05 0.88 0
96347 -0.68 -0.05 0.88 0
96351 -0.68 -0.05 0.88 0
96355 -0.68 -0.05 0.88 0
96359 -0.68 -0.05 0.88 0
96362 -0.68 -0.05 0.88 0
96366 -0.68 -0.05 0.88 0
96370 -0.68 -0.05 0.88 0
96374 -0.68 -0.05 0.88 0
96378 -0.68 -0.05 0.88 0
96382 -0.68 -0.05 0.88 0
96386 -0.68 -0.05 0.88 0
96390 -0.68 -0.05 0.88 0
96394 -0.68 -0.05 0.88 0
96398 -0.68 -0.05 0.88 0
96402 -0.68 -0.05 0.88 0
96406 -0.68 -0.05 0.88 0
96410 -0.68 -0.05 0.88 0
96414 -0.68 -0.05 0.88 0
96418 -0.68 -0.05 0.88 0
96422 -0.68 -0.05 0.88 0
96425 -0.68 -0.05 0.88 0
96429 -0.68 -0.05 0.88 0
96433 -0.68 -0.05 0.88 0
96437 -0.68 -0.05 0.88 0
96441 -0.68 -0.05 0.88 0
96445 -0.68 -0.05 0.88 0
96449 -0.68 -0.05 0.88 0
96453 -0.68 -0.05 0.88 0
96457 -0.68 -0.05 0.88 0
96461 -0.68 -0.05 0.88 0
96465 -0.68 -0.05 0.88 0
96469 -0.68 -0.05 0.88 0
96473 -0.68 -0.05 0.88 0
96477 -0.68 -0.05 0.88 0
96481 -0.68 -0.05 0.88 0
96485 -0.68 -0.05 0.88 0
96489 -0.68 -0.05 0.88 0
96492 -0.68 -0.05 0.88 0
96496 -0.68 -0.05 0.88 0
96500 -0.68 -0.05 0.88 0
96504 -0.68 -0.05 0.88 0
96508 -0.68 -0.05 0.88 0
96512 -0.68 -0.05 0.88 0
96516 -0.68 -0.05 0.88 0
96520 -0.68 -0.05 0.88 0
96524 -0.68 -0.05 0.88 0
96528 -0.68 -0.05 0.88 0
96532 -0.68 -0.05 0.88 0
96536 -0.68 -0.05 0.88 0
96540 -0.68 -0.05 0.88 0
96544 -0.68 -0.05 0.88 0
96548 -0.68 -0.05 0.88 0
96552 -0.68 -0.05 0.88 0
96556 -0.68 -0.05 0.88 0
96560 -0.68 -0.05 0.88 0
96564 -0.68 -0.05 0.88 0
96568 -0.68 -0.05 0.88 0
96572 -0.68 -0.05 0.88 0
96576 -0.68 -0.05 0.88 0
96580 -0.68 -0.05 0.88 0
96584 -0.68 -0.05 0.88 0
96588 -0.68 -0.05 0.88 0
96591 -0.68 -0.05 0.88 0
96595 -0.68 -0.05 0.05 0
96599 -0.68 0.98 0.05 0
96633 -0.68 0.98 0.05 0
96637 -0.68 0.98 0.05 0
96641 -0.68 0.98 0.05 0
96645 -0.68 0.98 0.05 0
96649 -0.68 0.98 0.05 0
96653 -0.68 0.98 0.05 0
96657 -0.68 0.98 0.05 0
96661 -0.68 0.98 0.05 0
96665 -0.68 0.98 0.05 0
96669 -0.68 0.98 0.05 0
96673 -0.68 0.98 0.05 0
96677 -0.68 0.98 0.05 0
96681 -0.68 0.98 0.05 0
96685 -0.68 0.98 0.05 0
96689 -0.68 0.98 0.05 0
96693 -0.68 0.98 0.05 0
96697 -0.68 0.98 0.05 0
96701 -0.68 0.98 0.05 0
96705 -0.68 0.98 0.05 0
96709 -0.68 0.98 0.05 0
96713 -0.68 0.98 0.05 0
96717 -0.68 0.98 0.05 0
96721 -0.68 0.98 0.05 0
96724 -0.68 0.98 0.05 0
96728 -0.68 0.98 0.05 0
96732 -0.68 0.98 0.05 0
96736 -0.68 0.98 0.05 0
96740 -0.68 0.98 0.05 0
96744 -0.68 0.98 0.05 0
96748 -0.68 0.98 0.05 0
96752 -0.68 0.98 0.05 0
96756 -0.68 0.98 0.05 0
96760 -0.68 0.98 0.05 0
96763 -0.68 0.98 0.05 0
96767 -0.68 0.98 0.05 0
96771 -0.68 0.98 0.05 0
96775 -0.68 0.98 0.05 0
96779 -0.68 0.98 0.05 0
96783 -0.68 0.98 0.05 0
96787 -0.68 0.98 0.05 0
96791 -0.68 0.98 0.05 0
96795 -0.68 0.98 0.05 0
96799 -0.68 0.98 0.05 0
96802 -0.68 0.98 0.05 0
96806 -0.68 0.98 0.05 0
96810 -0.68 0.98 0.05 0
96814 -0.68 0.98 0.05 0
96818 -0.68 0.98 0.05 0
96822 -0.68 0.98 0.05 0
96826 -0.68 0.98 0.05 0
96830 -0.68 0.98 0.05 0
96834 -0.68 0.98 0.05 0
96838 -0.68 0.98 0.05 0
96842 -0.68 0.98 0.05 0
96845 -0.68 0.98 0.05 0
96849 -0.68 0.98 0.05 0
96853 -0.68 0.98 0.05 0
96857 -0.68 0.98 0.05 0
96861 -0.68 0.98 0.05 0
96865 -0.68 0.98 0.05 0
96869 -0.68 0.98 0.05 0
96873 -0.68 0.98 0.05 0
96877 -0.68 0.98 0.05 0
96880 -0.68 0.98 0.05 0
96884 -0.68 0.98 0.05 0
96888 -0.68 0.98 0.05 0
96892 -0.68 0.98 0.05 0
96896 -0.68 0.98 0.05 0
96900 -0.68 0.98 0.05 0
96904 -0.68 0.98 0.05 0
96908 -0.68 0.98 0.05 0
96912 -0.68 0.98 0.05 0
96915 -0.68 0.98 0.05 0
96919 -0.68 0.98 0.05 0
96923 -0.68 0.98 0.05 0
96927 -0.68 0.98 0.05 0
96931 -0.68 0.98 0.05 0
96935 -0.68 0.98 0.05 0
96939 -0.68 0.98 0.05 0
96943 -0.68 0.98 0.05 0
96947 -0.68 0.98 0.05 0
96951 -0.68 0.98 0.05 0
96954 -0.68 0.98 0.05 0
96958 -0.68 0.98 0.05 0
96962 -0.68 0.98 0.05 0
96966 -0.68 0.98 0.05 0
96970 -0.68 0.98 0.05 0
96974 -0.68 0.98 0.05 0
96978 -0.68 0.98 0.05 0
96982 -0.68 0.98 0.05 0
96985 -0.68 0.98 0.05 0
96989 -0.68 0.98 0.05 0
96993 -0.68 0.98 0.05 0
96997 -0.68 0.98 0.05 0
97001 -0.68 0.98 0.05 0
97005 -0.68 0.98 0.05 0
97009 -0.68 0.98 0.05 2642
97013 -0.68 0.98 0.05 3503
97017 -0.68 0.98 0.05 3671
97021 -0.68 0.98 0.05 4016
97025 -0.68 0.98 0.05 4095
97029 -0.68 0.98 0.05 4095
97032 -0.68 0.98 0.05 4095
97036 -0.68 0.98 0.05 4095
97040 -0.68 0.98 0.05 4095
97044 -0.68 0.98 0.05 4095
97048 -0.68 0.98 0.05 4095
97052 -0.68 0.98 0.05 4095
97057 -0.68 0.98 0.05 4095
97061 -0.68 0.98 0.05 4095
97065 -0.68 0.98 0.05 4095
97069 -0.68 0.98 0.05 4095
97073 -0.68 0.98 0.05 4095
97077 -0.68 0.98 0.05 4095
97080 -0.68 0.98 0.05 4095
97084 -0.68 0.98 0.05 4095
97088 -0.68 0.98 0.05 4095
97092 -0.68 0.98 0.05 4095
97096 -0.68 0.98 0.05 4095
97100 -0.68 0.98 0.05 4095
97104 -0.68 0.98 0.05 4095
97108 -0.68 0.98 0.05 4095
97112 -0.68 0.98 0.05 4095
97116 -0.68 0.98 0.05 4095
97120 -0.68 0.98 0.05 4095
97124 -0.68 0.98 0.05 4095
97127 -0.68 0.98 0.05 4095
97131 -0.68 0.98 0.05 4095
97135 -0.68 0.98 0.05 4095
97139 -0.68 0.98 0.05 4095
97143 -0.68 0.98 0.05 4095
97147 -0.68 0.98 0.05 4095
97151 -0.68 0.98 0.05 4095
97155 -0.68 0.98 0.05 4095
97159 -0.68 0.98 0.05 4095
97163 -0.68 0.98 0.05 4095
97166 -0.68 0.98 0.05 4095
97170 -0.68 0.98 0.05 4095
97175 -0.68 0.98 0.05 4095
97179 -0.68 0.98 0.05 4095
97182 -0.68 0.98 0.05 4095
97186 -0.68 0.98 0.05 4095
97190 -0.68 0.98 0.05 4095
97194 -0.68 0.98 0.05 4095
97198 -0.68 0.98 0.05 4095
97202 -0.68 0.98 0.05 4095
97206 -0.68 0.98 0.05 4095
97210 -0.68 0.98 0.05 4095
97214 -0.68 0.98 0.05 4095
97218 -0.68 0.98 0.05 4095
97222 -0.68 0.98 0.05 4095
97226 -0.68 0.98 0.05 4095
97230 -0.68 0.98 0.05 4095
97234 -0.68 0.98 0.05 4095
97238 -0.68 0.98 0.05 4095
97242 -0.68 0.98 0.05 4095
97245 -0.68 0.98 0.05 4095
97249 -0.68 0.98 0.05 4095
97253 -0.68 0.98 0.05 4095
97257 -0.68 0.98 0.05 4095
97261 -0.68 0.98 0.05 4095
97265 -0.68 0.98 0.05 4095
97268 -0.68 0.98 0.05 4095
97272 -0.68 0.98 0.05 4095
97283 -0.68 0.98 0.05 4095
97287 -0.68 0.98 0.05 4095
97324 -0.68 0.98 0.05 4095
97328 -0.68 0.98 0.05 4080
97332 -0.68 0.98 0.05 4048
97336 -0.68 0.98 0.05 4026
97340 -0.68 0.98 0.05 3998
97344 -0.68 0.98 0.05 3971
97347 -0.68 0.98 0.05 3954
97378 -0.68 0.98 0.05 3583
97382 -0.68 0.98 0.05 3435
97386 -0.68 0.98 0.05 3290
97390 -0.68 0.98 0.05 3117
97393 -0.68 0.98 0.05 2759
97398 -0.68 0.98 0.05 1989
97402 -0.68 0.98 0.05 1425
97406 -0.68 0.98 0.05 1210
97417 -0.68 0.98 0.05 805
97421 -0.68 0.98 0.05 700
97425 -0.68 0.98 0.05 481
97429 -0.68 0.98 0.05 530
97433 -0.68 0.98 0.05 528
97437 -0.68 0.98 0.05 443
97441 -0.68 0.98 0.05 370
97444 -0.68 0.98 0.05 333
97448 -0.68 0.98 0.05 290
97452 -0.68 0.98 0.05 289
97456 -0.68 0.98 0.05 195
97460 -0.68 0.98 0.05 240
97464 -0.68 0.98 0.05 242
97468 -0.68 0.98 0.05 254
97472 -0.68 0.98 0.05 274
97476 -0.68 0.98 0.05 194
97479 -0.68 0.98 0.05 219
97483 -0.68 0.98 0.05 224
97487 -0.68 0.98 0.05 203
97491 -0.68 0.98 0.05 167
97495 -0.68 0.98 0.05 151
97499 -0.68 0.98 0.05 31
97503 -0.68 0.98 0.05 49
97507 -0.68 0.98 0.05 79
97511 -0.68 0.98 0.05 85
97515 -0.68 0.98 0.05 59
97519 -0.68 0.98 0.05 64
97523 -0.68 0.98 0.05 81
97527 -0.68 0.98 0.05 49
97531 -0.68 0.98 0.05 64
97534 -0.68 0.98 0.05 67
97538 -0.68 0.98 0.05 67
97542 -0.68 0.98 0.05 64
97546 -0.68 0.98 0.05 73
97550 -0.68 0.98 0.05 58
97554 -0.68 0.98 0.05 74
97558 -0.68 0.98 0.05 82
97561 -0.68 0.98 0.05 80
97565 -0.68 0.98 0.05 87
97569 -0.68 0.98 0.05 81
97573 -0.68 0.98 0.05 81
97577 -0.68 0.98 0.05 57
97581 -0.68 0.98 0.05 49
97585 -0.68 0.98 0.05 58
97589 -0.68 0.98 0.05 53
97593 -0.68 0.98 0.05 48
97597 -0.68 0.98 0.05 42
97601 -0.68 0.98 0.05 36
97605 -0.68 0.98 0.05 52
97609 -0.68 0.98 0.05 49
97613 -0.68 0.98 0.05 58
97616 -0.68 0.98 0.05 47
97620 -0.68 0.98 0.05 48
97624 -0.68 0.98 0.05 45
97628 -0.68 0.98 0.05 36
97632 -0.68 0.98 0.05 16
97636 -0.68 0.98 0.05 16
97640 -0.68 0.98 0.05 19
97644 -0.68 0.98 0.05 0
97648 -0.68 0.98 0.05 3
97652 -0.68 0.98 0.05 5
97656 -0.68 0.98 0.05 0
97660 -0.68 0.98 0.05 0
97664 -0.68 0.98 0.05 17
97668 -0.68 0.98 0.05 6
97671 -0.68 0.98 0.05 8
97675 -0.68 0.98 0.05 3
97679 -0.68 0.98 0.05 0
97683 -0.68 0.98 0.05 0
97687 -0.68 0.98 0.05 10
97691 -0.68 0.98 0.05 0
97695 -0.68 0.98 0.05 0
97699 -0.68 0.98 0.05 0
97713 -0.68 0.98 0.05 0
97717 -0.68 0.98 0.05 0
97721 -0.68 0.98 0.05 0
97750 -0.68 0.98 0.05 0
97754 -0.68 0.98 0.05 0
97758 -0.68 0.98 0.05 0
97762 -0.68 0.98 0.05 0
97766 -0.68 0.98 0.05 0
97770 -0.68 0.98 0.05 0
97774 -0.68 0.98 0.05 0
97778 -0.68 0.98 0.05 0
97782 -0.68 0.98 0.05 0
97786 -0.68 0.98 0.05 0
97790 -0.68 0.98 0.05 0
97794 -0.68 0.98 0.05 0
97798 -0.68 0.98 0.05 0
97801 -0.68 0.98 0.05 0
97805 -0.68 0.98 0.05 0
97809 -0.68 0.98 0.05 0
97813 -0.68 0.98 0.05 0
97847 -0.68 0.98 0.05 0
97851 -0.68 0.98 0.05 0
97855 -0.68 0.98 0.05 0
97859 -0.68 0.98 0.05 0
97862 -0.68 0.98 0.05 0
97867 -0.68 0.98 0.05 0
97871 -0.68 0.98 0.05 0
97874 -0.68 0.98 0.05 0
97878 -0.68 0.98 0.05 0
97882 -0.68 0.98 0.05 0
97887 -0.68 0.98 0.05 0
