millis,a_x, a_y, a_z, g_x, g_y, g_z
816051,1.67,2.27,-9.07,-0.05,0.23,0.04
816055,1.64,2.47,-9.2,-0.05,0.23,0.04
816059,1.74,2.53,-9.53,-0.06,0.21,0.05
816146,-0.68,0.8,-9.61,-0.17,0.2,0
816150,-0.7,0.54,-9.53,-0.17,0.19,0
816157,-0.83,0.17,-9.6,-0.16,0.16,0
816162,-0.92,0.24,-9.62,-0.15,0.15,0
816169,-1,0.27,-9.64,-0.14,0.13,0
816173,-1.04,0.33,-9.7,-0.13,0.12,0
816178,-0.97,0.32,-9.75,-0.12,0.11,0
816183,-1.06,0.33,-9.64,-0.12,0.08,0
816188,-1.45,0.3,-9.66,-0.1,0.06,0
816193,-1.61,0.25,-9.64,-0.08,0.02,0.01
816197,-1.79,0.24,-9.59,-0.07,0,0.01
816203,-1.97,-0.05,-9.7,-0.07,-0.02,0
816208,-1.83,-0.19,-9.54,-0.06,-0.03,0
816216,-1.67,-0.46,-9.57,-0.03,-0.07,0
816223,-1.53,-0.59,-9.49,-0.01,-0.1,0
816229,-1.34,-0.13,-9.63,0,-0.11,-0.01
816234,-1.09,-0.11,-9.46,0.02,-0.14,0
816239,-1.1,-0.09,-9.44,0.03,-0.16,0.01
816246,-1.22,0.33,-9.49,0.05,-0.19,0.01
816250,-0.47,0.35,-9.92,0.05,-0.2,0.01
816255,-0.56,0.22,-9.19,0.06,-0.19,-0.01
816261,-0.5,0.58,-9.86,0.06,-0.2,0
816266,-0.54,0.05,-9.18,0.08,-0.26,0.02
816270,-0.27,0.59,-9.65,0.09,-0.24,0
816274,0.25,0.77,-10.01,0.08,-0.22,-0.01
816279,0.25,0.33,-9.3,0.08,-0.2,0
816284,-0.47,-0.02,-9.72,0.12,-0.28,0.02
816288,-0.96,-0.01,-9.53,0.14,-0.32,0.02
816293,-0.46,1.08,-11.06,0.12,-0.3,0
816297,-0.43,0.63,-9.48,0.11,-0.26,-0.01
816302,0.48,0.19,-10.36,0.16,-0.27,-0.02
816307,0.51,0.18,-10.32,0.15,-0.28,-0.01
816311,0.76,0.66,-10.08,0.16,-0.31,-0.01
816347,1.65,1.05,-9.96,0.18,-0.27,-0.04
816352,1.4,0.95,-9.95,0.19,-0.31,-0.03
816356,1.23,1,-10.11,0.2,-0.32,-0.03
816363,1.01,1.57,-10.06,0.2,-0.3,-0.04
816369,1.39,1.6,-9.92,0.19,-0.28,-0.06
816373,1.43,1.63,-9.95,0.19,-0.27,-0.06
816378,1.56,1.49,-9.91,0.19,-0.27,-0.07
816382,1.79,1.41,-9.86,0.19,-0.26,-0.07
816387,2.1,1.45,-9.98,0.19,-0.25,-0.08
816391,2.13,1.56,-9.93,0.19,-0.24,-0.08
816415,2.35,2.4,-9.71,0.16,-0.2,-0.1
816419,2.39,2.45,-9.73,0.15,-0.17,-0.11
816465,2.22,2.65,-9.41,0.07,-0.05,-0.17
816469,2.26,2.57,-9.36,0.05,-0.04,-0.17
816474,2.24,2.6,-9.38,0.04,-0.02,-0.18
816479,2.32,2.47,-9.35,0.04,-0.02,-0.18
816483,2.25,2.46,-9.51,0.03,0,-0.19
816487,2.13,2.43,-9.48,0.02,0.01,-0.19
816492,2.05,2.33,-9.52,0.01,0.02,-0.19
816571,0.3,1.27,-10.01,-0.06,0.06,-0.23
816576,0.3,1.27,-9.96,-0.06,0.05,-0.23
816580,0.19,1.22,-10.02,-0.06,0.06,-0.23
816585,0.06,0.99,-9.92,-0.06,0.05,-0.24
816589,0.06,0.99,-9.88,-0.06,0.04,-0.24
816594,-0.01,0.77,-9.91,-0.05,0.03,-0.23
816602,-0.31,0.7,-9.84,-0.04,0.01,-0.23
816606,-0.38,0.87,-9.93,-0.04,0,-0.23
816611,-0.37,0.81,-9.7,-0.04,0,-0.24
816684,-0.06,0.34,-9.93,0.09,-0.17,-0.24
816689,0.11,0.46,-9.58,0.09,-0.16,-0.24
816693,-0.06,0.55,-9.48,0.1,-0.2,-0.23
816698,-0.43,0.51,-9.92,0.11,-0.21,-0.22
816702,-0.22,0.14,-9.92,0.11,-0.21,-0.22
816708,0.21,0.14,-9.81,0.13,-0.19,-0.25
816713,0.41,0.54,-9.72,0.14,-0.21,-0.24
816717,0.18,0.32,-9.85,0.15,-0.24,-0.22
816723,0.27,0.22,-10,0.16,-0.23,-0.24
816728,0.57,0.77,-10.04,0.16,-0.22,-0.24
816734,0.55,0.61,-9.79,0.17,-0.24,-0.23
816738,0.46,0.73,-10.12,0.19,-0.26,-0.23
816743,0.83,0.96,-10.08,0.19,-0.25,-0.23
816748,1.44,1.46,-10.11,0.18,-0.21,-0.26
816775,1,1.03,-10.11,0.22,-0.23,-0.25
816780,1.22,1.26,-9.96,0.22,-0.24,-0.26
816868,3.43,4.42,-8.87,0.1,-0.33,0.65
816873,2.82,3.29,-8.96,-0.15,0,0.61
816877,1.72,3.18,-9.28,-0.18,0.24,0.47
816881,0.3,2.17,-9.84,-0.16,0.25,0.45
816886,-0.57,0.33,-10.84,-0.06,0.09,0.46
816892,-2.05,-0.3,-12.24,0.04,-0.03,0.41
816896,-3.3,-0.08,-11.92,-0.04,0,0.41
816901,-3.27,-0.66,-10.21,-0.07,0.05,0.38
816906,-2.53,-0.46,-9.3,-0.03,0.1,0.31
816911,-0.94,-0.19,-8.65,-0.03,0.12,0.3
816916,0.86,0.21,-7.49,-0.03,0.11,0.3
816920,2.78,1.33,-7.9,-0.06,0.15,0.28
816925,4.57,2.71,-8.51,-0.1,0.22,0.27
816930,6.34,3.36,-8.96,-0.11,0.29,0.25
816934,7.77,4.06,-8.65,-0.12,0.35,0.23
816938,8.46,4.58,-8.51,-0.13,0.39,0.23
817023,2.17,3.07,-9.63,-0.25,0.44,0.22
817027,2,2.87,-10.45,-0.26,0.44,0.23
817032,1.71,2.81,-11.27,-0.28,0.45,0.22
817036,1.21,2.79,-12.12,-0.29,0.45,0.22
817041,1.02,2.72,-12.48,-0.29,0.45,0.21
817045,0.1,2.53,-12.5,-0.29,0.43,0.21
817050,-0.56,1.99,-12.72,-0.28,0.4,0.22
817055,-0.96,1.6,-12.36,-0.28,0.38,0.22
817060,-1.71,1.26,-11.98,-0.29,0.37,0.22
817065,-2.18,0.57,-11.56,-0.27,0.34,0.22
817070,-2.22,0.05,-11.11,-0.26,0.33,0.21
817076,-1.84,-0.51,-10.46,-0.26,0.32,0.2
817081,-1.31,-0.59,-9.8,-0.26,0.32,0.19
817086,-0.84,-0.39,-9.11,-0.24,0.3,0.19
817091,-0.56,-0.2,-8.6,-0.23,0.27,0.2
817095,-0.44,0.04,-8.15,-0.21,0.25,0.21
817100,-0.48,0.01,-7.91,-0.21,0.24,0.22
817104,-0.58,0.13,-7.87,-0.2,0.24,0.21
817111,-0.86,-0.05,-7.75,-0.18,0.22,0.22
817115,-1.12,-0.03,-8.26,-0.17,0.21,0.22
817303,3.72,2.52,-9.34,0.14,-0.22,0.15
817307,3.73,2.27,-9.11,0.14,-0.2,0.15
817312,3.69,2.28,-9.08,0.14,-0.19,0.14
817319,3.06,1.84,-8.89,0.13,-0.17,0.15
817330,2.56,1.71,-9,0.12,-0.13,0.13
817340,2.67,2.13,-9.13,0.11,-0.09,0.11
817344,2.92,2.15,-9.16,0.1,-0.07,0.1
817348,3.28,2.27,-9.18,0.09,-0.04,0.09
817353,3.67,2.43,-9.46,0.08,-0.02,0.09
817357,3.9,2.56,-9.35,0.06,0.02,0.08
817362,4.1,2.69,-9.41,0.05,0.04,0.08
817366,4.02,2.61,-9.42,0.05,0.05,0.07
817370,4.19,2.57,-9.52,0.05,0.07,0.07
817375,4.06,2.62,-9.66,0.03,0.09,0.07
817379,3.96,2.71,-9.72,0.02,0.12,0.06
817383,3.77,2.5,-9.69,0.01,0.14,0.06
817388,3.62,2.4,-9.56,0,0.15,0.06
817395,2.9,2.45,-9.43,-0.01,0.19,0.05
817400,2.72,2.27,-9.41,-0.02,0.2,0.04
817404,2.6,2.35,-9.44,-0.03,0.22,0.03
817409,2.35,2.5,-9.26,-0.04,0.24,0.03
817413,2.39,2.52,-9.03,-0.04,0.24,0.02
817418,2.37,2.5,-9.12,-0.06,0.27,0.01
817422,2.51,2.52,-9.2,-0.07,0.29,0
817427,2.05,2.35,-9.25,-0.08,0.29,0.01
817431,2.17,1.67,-8.8,-0.09,0.29,0.02
817478,0.63,1.99,-11.22,-0.16,0.33,-0.02
817482,0.36,1.92,-11.1,-0.16,0.34,-0.03
817487,0.04,1.97,-11,-0.18,0.35,-0.03
817491,-0.1,1.83,-10.59,-0.18,0.34,-0.03
817496,-0.45,1.55,-10.4,-0.18,0.32,-0.03
817501,-0.7,1.37,-10.35,-0.17,0.3,-0.03
817575,-1.97,-0.71,-10.06,-0.03,0.06,-0.05
817582,-2.46,0.03,-9.79,-0.05,0.04,-0.04
817587,-2.08,-0.33,-9.64,-0.04,0.04,-0.04
817591,-2.02,-0.88,-9.5,-0.01,0.04,-0.06
817596,-1.61,-0.43,-9.82,0,0,-0.06
817601,-1.4,-0.12,-9.44,0.01,-0.03,-0.04
817608,-1.36,0.1,-9.29,0.03,-0.05,-0.06
817614,-1.31,0.43,-9.43,0.04,-0.08,-0.05
817619,-1.1,0.09,-9.15,0.05,-0.09,-0.05
817624,-1.09,0.44,-9.21,0.07,-0.11,-0.06
817699,0.5,0.72,-10.38,0.18,-0.26,-0.11
817704,0.86,0.78,-10.28,0.19,-0.26,-0.11
817708,0.94,0.77,-10.24,0.19,-0.28,-0.1
817712,0.94,0.82,-10.46,0.2,-0.3,-0.09
817717,0.94,1.31,-10.39,0.2,-0.3,-0.1
817726,1.05,1.64,-10.09,0.2,-0.28,-0.11
817731,1.32,1.39,-10.01,0.21,-0.27,-0.13
817735,1.83,1.35,-10.11,0.21,-0.26,-0.14
817739,2.05,1.52,-9.94,0.2,-0.24,-0.14
817744,2.19,1.66,-9.86,0.19,-0.24,-0.14
817750,2.15,1.51,-9.87,0.2,-0.25,-0.13
817755,2.09,1.61,-9.97,0.21,-0.25,-0.14
817759,2.03,1.8,-9.99,0.2,-0.23,-0.15
817764,2.11,1.89,-10,0.19,-0.21,-0.16
817811,2.83,2.4,-9.53,0.12,-0.07,-0.21
817816,2.81,2.41,-9.49,0.12,-0.06,-0.22
817821,2.79,2.55,-9.32,0.11,-0.04,-0.22
817825,2.76,2.5,-9.31,0.1,-0.02,-0.23
817830,2.74,2.62,-9.3,0.09,-0.01,-0.23
817834,2.67,2.53,-9.24,0.08,0,-0.24
817839,2.63,2.6,-9.27,0.06,0.02,-0.24
817843,2.65,2.54,-9.3,0.06,0.04,-0.25
817848,2.4,2.5,-9.29,0.05,0.04,-0.25
817853,2.42,2.55,-9.37,0.04,0.06,-0.26
817857,2.37,2.39,-9.32,0.03,0.07,-0.26
817862,2.22,2.43,-9.4,0.02,0.08,-0.26
817866,2.08,2.49,-9.5,0.01,0.09,-0.26
817871,2.12,2.34,-9.52,0,0.1,-0.27
817875,2.22,2.41,-9.58,-0.01,0.12,-0.28
818018,-0.65,0.25,-9.66,-0.01,0.01,-0.3
818022,-0.68,0.12,-9.61,0,0,-0.3
818027,-0.68,0.15,-9.53,0.01,-0.02,-0.3
818031,-0.7,0.04,-9.54,0.02,-0.03,-0.3
818036,-0.64,0.06,-9.51,0.03,-0.04,-0.3
818041,-0.56,0.14,-9.65,0.04,-0.05,-0.3
818092,0.07,-0.03,-9.87,0.16,-0.17,-0.3
818097,0.09,0.56,-9.65,0.15,-0.17,-0.29
818102,-0.15,-0.08,-9.94,0.16,-0.19,-0.28
818106,0.28,0.14,-10.21,0.17,-0.19,-0.3
818111,0.68,1.07,-10.15,0.18,-0.18,-0.31
818116,1.14,0.93,-9.52,0.18,-0.18,-0.3
818120,1.25,0.91,-10.18,0.19,-0.17,-0.31
818126,1.13,0.7,-9.78,0.19,-0.17,-0.29
818131,0.64,0.54,-9.84,0.2,-0.21,-0.28
818137,-0.13,0.93,-10.41,0.21,-0.24,-0.28
818141,-0.11,1.23,-10.12,0.21,-0.21,-0.3
818146,-0.01,0.83,-9.78,0.21,-0.19,-0.31
818151,0.34,0.68,-10.2,0.22,-0.2,-0.31
818155,0.84,1.12,-10.2,0.23,-0.21,-0.31
818160,1.05,0.91,-9.94,0.23,-0.2,-0.31
818165,1.07,0.69,-10.1,0.24,-0.21,-0.3
818172,0.99,1.67,-10.14,0.24,-0.24,-0.29
818177,1.42,1.82,-10.1,0.22,-0.21,-0.3
818182,1.81,1.93,-9.97,0.21,-0.16,-0.32
818188,1.86,1.77,-9.59,0.22,-0.17,-0.31
818192,-0.09,0.01,-10.46,0.25,-0.23,-0.29
818297,-1.67,0.33,-11.59,0.03,0.07,0.21
818301,-2.88,0.26,-11.49,-0.02,0.07,0.2
818308,-3.33,-0.31,-9.65,-0.08,0.18,0.13
818313,-2.45,0.39,-8.79,-0.06,0.23,0.07
818318,-0.98,0.48,-7.98,-0.07,0.23,0.07
818322,1.15,0.92,-8,-0.07,0.23,0.06
818326,2.53,1.9,-8.65,-0.11,0.3,0.04
818331,4.2,2.94,-8.22,-0.14,0.36,0.03
818335,5.73,3.63,-8.72,-0.15,0.38,0.03
818340,6.86,4.1,-9.4,-0.15,0.4,0.04
818344,7.56,4.44,-9.28,-0.15,0.41,0.04
818349,7.56,5.32,-9.62,-0.17,0.44,0.04
818353,7.21,5.7,-10.35,-0.21,0.44,0.07
818358,6.47,5.48,-11.15,-0.23,0.44,0.09
818362,5.13,4.76,-11.5,-0.23,0.45,0.08
818444,0.28,2.07,-11.91,-0.3,0.47,0.01
818448,-0.14,1.64,-12.35,-0.29,0.46,0.01
818453,-0.59,1.2,-12.49,-0.28,0.44,0.01
818458,-0.95,1.19,-12.38,-0.29,0.43,0.01
818463,-1.47,1.04,-11.94,-0.3,0.4,0.02
818467,-1.74,0.65,-11.5,-0.28,0.37,0.02
818472,-2.13,0.23,-11.34,-0.26,0.35,0.02
818476,-2.14,-0.31,-10.83,-0.25,0.33,0.02
818481,-2.11,-0.6,-10.45,-0.25,0.33,0.01
818486,-1.66,-0.77,-9.49,-0.23,0.31,0.01
818491,-1.24,-0.52,-8.9,-0.22,0.29,0.01
818524,-0.79,-0.23,-8.14,-0.14,0.19,0.02
818529,-0.93,-0.04,-8.41,-0.13,0.17,0.03
818534,-1.27,-0.04,-8.82,-0.12,0.16,0.03
818538,-1.76,-0.15,-9.01,-0.11,0.13,0.04
818542,-2,-0.23,-9.21,-0.09,0.1,0.04
818547,-2.26,-0.71,-9.46,-0.06,0.06,0.05
818552,-2.52,-1.15,-9.73,-0.04,0.05,0.04
818668,1.57,1.27,-11.72,0.22,-0.3,0.03
818674,2.37,1.45,-11.3,0.22,-0.29,0.02
818679,2.61,1.95,-11.11,0.2,-0.25,0
818683,3.26,2.43,-10.4,0.19,-0.23,0
818688,3.42,2.66,-10.03,0.19,-0.22,0
818692,3.88,2.85,-9.86,0.19,-0.22,0
818697,3.97,2.96,-9.43,0.18,-0.21,0
818701,3.84,3.03,-9.19,0.17,-0.18,0
818705,3.88,2.98,-8.78,0.15,-0.16,-0.01
818710,3.81,2.9,-8.54,0.15,-0.14,-0.01
818761,3.29,2.78,-10.13,0.06,0.04,-0.08
818765,3.54,3.07,-9.9,0.03,0.09,-0.09
818770,4.13,3.2,-9.77,0.01,0.12,-0.11
818774,4.05,3.31,-9.65,0.01,0.15,-0.12
818779,3.72,3.34,-9.86,0.01,0.14,-0.1
818784,3.25,2.7,-9.7,-0.01,0.13,-0.08
818789,3.48,2.55,-9.28,-0.03,0.19,-0.13
818793,2.63,3.19,-9.49,-0.03,0.21,-0.13
818798,1.78,2.51,-9.19,-0.05,0.18,-0.08
818803,2.01,1.9,-9.1,-0.03,0.17,-0.12
818808,1.54,2.73,-9.99,-0.04,0.24,-0.16
818812,1,2.32,-8.63,-0.09,0.24,-0.12
818817,1.26,1.64,-8.93,-0.08,0.21,-0.12
818821,1.11,1.75,-9.56,-0.06,0.22,-0.15
818826,1.14,2.25,-9.17,-0.1,0.25,-0.15
818857,1.51,3.13,-10.96,-0.17,0.28,-0.17
818861,1.46,2.73,-10.67,-0.19,0.31,-0.18
818866,1.52,2.45,-10.96,-0.19,0.31,-0.19
818871,1.12,2.28,-11.1,-0.2,0.3,-0.19
818876,1.06,2.02,-10.96,-0.21,0.3,-0.18
818881,0.77,1.79,-10.83,-0.2,0.29,-0.18
818886,0.37,1.54,-10.86,-0.19,0.27,-0.18
818893,-0.22,1.06,-10.63,-0.19,0.25,-0.17
818898,-0.56,0.87,-10.4,-0.19,0.25,-0.18
818902,-0.72,0.72,-9.94,-0.2,0.25,-0.19
818907,-0.71,0.64,-9.73,-0.19,0.24,-0.19
818911,-0.69,0.47,-9.43,-0.18,0.23,-0.19
818919,-0.57,0.56,-9.23,-0.18,0.22,-0.19
818923,-0.48,0.56,-9.06,-0.17,0.21,-0.19
818928,-0.45,0.47,-9.27,-0.17,0.19,-0.19
818937,-0.6,0.34,-9.14,-0.15,0.17,-0.19
818951,-0.99,0.15,-9.5,-0.12,0.13,-0.18
818958,-1.26,-0.21,-9.79,-0.11,0.11,-0.18
818962,-1.48,-0.37,-9.67,-0.09,0.09,-0.18
818968,-1.67,-0.51,-9.84,-0.07,0.05,-0.18
818972,-1.87,-0.63,-10.1,-0.05,0.03,-0.18
818979,-2.01,-1.01,-9.85,-0.03,0.01,-0.18
818983,-2.15,-0.9,-9.95,-0.01,-0.02,-0.18
818989,-2.2,-0.76,-9.83,0,-0.04,-0.17
818995,-1.97,-0.74,-9.69,0.02,-0.07,-0.18
819000,-1.89,-0.39,-9.84,0.04,-0.09,-0.19
819005,-1.25,-0.42,-9.41,0.05,-0.11,-0.19
819010,-1,-0.25,-9.69,0.07,-0.12,-0.18
819015,-1.06,-0.11,-9.49,0.09,-0.15,-0.17
819020,-1.11,0.39,-9.35,0.1,-0.18,-0.17
819024,-1.11,0.54,-9.49,0.1,-0.2,-0.17
819029,-0.66,0.1,-9.65,0.11,-0.17,-0.19
819033,-0.01,0.37,-9.49,0.12,-0.17,-0.2
819038,0.38,0.76,-9.32,0.12,-0.19,-0.19
819043,0.26,0.65,-9.13,0.11,-0.2,-0.19
819047,-0.18,0.29,-9.49,0.15,-0.23,-0.2
819052,0.12,0.12,-9.6,0.15,-0.21,-0.2
819056,0.04,-0.06,-9.15,0.15,-0.22,-0.18
819098,0.84,0.52,-10.32,0.24,-0.29,-0.21
819103,1.2,0.84,-10.77,0.24,-0.29,-0.21
819107,1.47,1.02,-10.13,0.23,-0.29,-0.2
819112,1.65,1.6,-10.32,0.25,-0.29,-0.22
819116,1.81,2.23,-10.2,0.23,-0.28,-0.2
819124,2.23,2.08,-9.87,0.24,-0.26,-0.21
819128,2.21,2,-9.93,0.24,-0.26,-0.22
819133,2.12,1.9,-9.6,0.23,-0.26,-0.22
819189,2.43,2.62,-9.71,0.17,-0.14,-0.27
819193,2.56,2.79,-9.65,0.16,-0.13,-0.28
819198,2.66,2.93,-9.71,0.16,-0.12,-0.28
819202,2.68,2.98,-9.56,0.14,-0.11,-0.28
819207,2.5,2.94,-9.53,0.13,-0.1,-0.28
819212,2.44,2.88,-9.67,0.12,-0.09,-0.28
819216,2.25,2.81,-9.57,0.1,-0.08,-0.29
819221,2.14,2.79,-9.58,0.09,-0.06,-0.29
819225,1.91,2.75,-9.52,0.08,-0.05,-0.3
819230,1.76,2.63,-9.49,0.07,-0.05,-0.3
819234,1.61,2.62,-9.51,0.06,-0.04,-0.31
819239,1.57,2.54,-9.41,0.05,-0.03,-0.31
819244,1.6,2.35,-9.27,0.04,-0.02,-0.32
819249,1.85,2.36,-9.27,0.03,-0.01,-0.32
819253,1.83,2.34,-9.4,0.02,0,-0.33
819258,2.06,2.47,-9.32,0.01,0,-0.33
819262,2.01,2.41,-9.32,0,0.01,-0.33
819267,2.12,2.51,-9.47,-0.01,0.02,-0.33
819273,2.13,2.61,-9.53,-0.02,0.03,-0.33
819277,2.05,2.61,-9.63,-0.03,0.04,-0.33
819283,1.72,2.48,-9.78,-0.04,0.05,-0.33
819287,1.75,2.34,-9.78,-0.05,0.06,-0.33
819292,1.67,2.32,-10.02,-0.06,0.08,-0.34
819296,1.64,2.04,-10.14,-0.07,0.08,-0.33
819301,1.41,1.92,-10.15,-0.08,0.08,-0.34
819307,1.32,1.92,-10.22,-0.08,0.08,-0.34
819311,1.21,1.83,-10.16,-0.08,0.09,-0.34
819344,0.6,1.21,-9.99,-0.08,0.08,-0.34
819412,-0.89,-0.12,-10.14,0.02,-0.04,-0.33
819417,-0.84,-0.13,-9.91,0.03,-0.05,-0.34
819422,-0.64,-0.22,-9.75,0.04,-0.05,-0.34
819428,-0.62,-0.1,-9.94,0.06,-0.08,-0.33
819434,-0.53,-0.04,-9.71,0.08,-0.1,-0.33
819439,-0.68,0.08,-9.58,0.09,-0.11,-0.33
819444,-0.55,-0.05,-9.59,0.11,-0.12,-0.33
819449,-0.4,-0.05,-9.65,0.11,-0.13,-0.33
819454,-0.11,-0.03,-9.49,0.13,-0.13,-0.33
819459,-0.09,-0.07,-9.53,0.14,-0.14,-0.33
819464,0.11,0.32,-9.79,0.15,-0.15,-0.32
819469,-0.3,0.32,-9.24,0.16,-0.18,-0.32
819473,-0.37,0.19,-9.53,0.17,-0.18,-0.31
819478,-0.48,-0.12,-9.8,0.17,-0.18,-0.31
819484,0.02,-0.11,-9.69,0.2,-0.18,-0.33
819489,0.46,0.5,-9.73,0.21,-0.19,-0.33
819493,0.27,0.07,-9.76,0.21,-0.21,-0.31
819498,0.01,-0.06,-10.07,0.22,-0.22,-0.32
819503,0.22,0.78,-10.53,0.24,-0.23,-0.32
819508,0.17,0.3,-9.49,0.24,-0.23,-0.31
819512,0.51,0.5,-10.6,0.25,-0.22,-0.32
819517,0.38,0.44,-9.99,0.27,-0.23,-0.33
819522,0.97,0.57,-10.07,0.27,-0.24,-0.32
819526,0.48,0.55,-9.99,0.28,-0.23,-0.32
819531,0.75,0.83,-10.37,0.29,-0.25,-0.31
819535,0.56,1.28,-10.06,0.29,-0.25,-0.31
819540,0.85,1.32,-10.09,0.28,-0.24,-0.32
819544,0.79,1.31,-10.09,0.29,-0.23,-0.32
819577,1.35,1.46,-9.95,0.29,-0.22,-0.33
819585,1.47,1.8,-10.08,0.28,-0.21,-0.32
819591,1.45,1.94,-9.96,0.27,-0.2,-0.32
819596,1.62,2.17,-9.99,0.27,-0.2,-0.33
819602,1.52,2.36,-9.88,0.25,-0.19,-0.33
819608,1.7,2.38,-9.79,0.25,-0.18,-0.33
819613,1.86,2.45,-9.86,0.24,-0.17,-0.34
819618,1.95,2.62,-9.85,0.22,-0.16,-0.34
819624,2.12,2.67,-9.49,0.21,-0.15,-0.34
819628,2.29,2.64,-9.62,0.21,-0.14,-0.34
819633,1.23,1.57,-10.56,0.21,-0.14,-0.34
819639,-6.73,-5.23,-4.02,0.49,-0.46,-0.31
819645,-9.02,-6.21,-10.83,0.95,-0.95,-0.28
819650,-12.79,-4.41,-15.96,0.45,-0.83,-0.29
819654,0.49,-0.37,-18.62,0.35,-0.28,-0.44
819659,11.64,11.86,-21.02,0.06,0.61,-0.57
819664,9.33,12.25,-5.34,0.01,0.36,-0.08
819668,12.86,13.96,-6.51,0.52,-0.74,0.18
819672,15.77,17.12,-12.53,0.57,-0.89,0.27
819677,21.47,17.76,-14.24,0.19,-0.31,0.29
819681,24.35,17.38,-10.08,-0.08,0.29,0.16
819687,21.76,15.97,-0.17,-0.22,0.62,0.16
819691,18,13.52,1.44,-0.08,0.22,0.34
819695,15.67,11.72,-2.12,0,-0.28,0.48
819700,11.65,9.4,-2.31,0.01,-0.39,0.52
819704,9.12,6.63,-3.72,0.05,-0.44,0.53
819709,7.04,5.12,-5.77,0.03,-0.31,0.5
819713,5.52,3.92,-6.83,-0.09,-0.1,0.49
819718,4.25,2.49,-7.65,-0.18,0.11,0.46
819722,2.24,1.66,-8.27,-0.23,0.22,0.42
819818,-0.56,0.74,-12.04,-0.29,0.28,0.28
819827,-2.34,-1.58,-10.7,-0.3,0.32,0.26
819832,-2.93,-2.15,-9.98,-0.3,0.31,0.27
819836,-2.97,-2.31,-9.53,-0.28,0.28,0.26
819843,-2.29,-1.55,-9.17,-0.27,0.29,0.24
819849,-1.08,-0.53,-9.16,-0.25,0.29,0.22
819854,0.32,0.88,-9.38,-0.28,0.31,0.22
819858,1.31,2.43,-9.37,-0.32,0.34,0.23
819863,1.95,3.1,-9,-0.33,0.34,0.23
819867,2.25,3.16,-9.17,-0.28,0.3,0.24
819872,2.33,2.76,-10.33,-0.25,0.26,0.25
819876,2.19,2.61,-10.91,-0.28,0.29,0.25
819880,1.61,2.86,-11.09,-0.3,0.3,0.25
819885,1.24,2.46,-11.47,-0.3,0.29,0.25
819889,0.53,1.63,-11.71,-0.3,0.29,0.25
819894,-0.11,0.84,-11.84,-0.26,0.25,0.25
819898,-0.74,0.32,-11.97,-0.24,0.23,0.25
819903,-1.22,-0.25,-11.6,-0.25,0.23,0.26
819909,-1.9,-0.83,-10.86,-0.24,0.21,0.26
819915,-2.21,-1.43,-10.17,-0.2,0.18,0.26
819924,-1.7,-1.45,-9.43,-0.17,0.16,0.25
819929,-1.19,-0.88,-8.88,-0.17,0.15,0.25
819934,-0.38,-0.39,-8.53,-0.15,0.14,0.25
819938,0.12,0.12,-8.28,-0.14,0.14,0.25
819947,0.52,0.78,-7.97,-0.14,0.13,0.25
819963,0.04,0.5,-8.68,-0.11,0.1,0.26
819970,-0.38,0.22,-9.19,-0.1,0.09,0.26
819975,-0.83,-0.21,-9.54,-0.08,0.07,0.27
819981,-1.36,-0.6,-9.43,-0.05,0.03,0.27
819986,-1.69,-0.78,-9.94,-0.02,0,0.27
819992,-2.34,-0.95,-10.18,-0.01,-0.03,0.27
819997,-2.15,-1.25,-10.18,0.01,-0.04,0.27
820002,-2.25,-1.42,-10.18,0.03,-0.05,0.26
820007,-2.15,-1.49,-10.57,0.05,-0.08,0.27
820012,-2,-1.22,-10.77,0.07,-0.11,0.27
820018,-1.65,-0.76,-10.75,0.1,-0.14,0.26
820025,-1.03,-0.15,-10.48,0.12,-0.17,0.28
820031,-0.35,0.91,-10.47,0.11,-0.16,0.27
820037,-0.16,1.67,-9.9,0.09,-0.17,0.27
820042,-0.76,1.12,-9.27,0.13,-0.22,0.28
820046,-0.59,0.33,-9.54,0.17,-0.26,0.29
820051,-0.2,1,-10.05,0.15,-0.23,0.26
820055,0.65,1.04,-9.27,0.14,-0.2,0.25
820062,0.88,0.91,-9.34,0.15,-0.22,0.26
820067,0.53,0.44,-9.49,0.16,-0.25,0.27
820071,0.29,0.41,-9.84,0.17,-0.26,0.27
820076,0.26,0.65,-9.9,0.17,-0.25,0.26
820080,0.54,1,-10.46,0.17,-0.25,0.25
820085,0.96,0.77,-10.31,0.18,-0.24,0.25
820089,1.21,0.86,-10.68,0.19,-0.23,0.24
820093,1.31,1.1,-11,0.19,-0.24,0.24
820098,1.6,1.42,-11.09,0.18,-0.24,0.24
820102,1.68,1.9,-10.97,0.17,-0.22,0.24
820107,2.03,2.42,-10.72,0.16,-0.21,0.24
820111,2.31,2.72,-10.39,0.15,-0.2,0.23
820119,2.87,3.11,-10.22,0.14,-0.18,0.22
820134,3.68,3.42,-9.27,0.09,-0.12,0.2
820139,3.68,3.07,-9.09,0.09,-0.11,0.2
820143,3.59,2.73,-9.22,0.07,-0.09,0.2
820148,3.32,2.38,-8.97,0.06,-0.07,0.19
820152,3.12,2.14,-8.8,0.06,-0.05,0.19
820157,2.56,1.91,-8.95,0.06,-0.05,0.19
820161,2.3,1.68,-9,0.05,-0.04,0.19
820166,2,1.73,-9.07,0.05,-0.03,0.18
820171,1.73,1.95,-9,0.03,-0.01,0.18
